ga,bmi,age,ivf,gc,weight,height,pred_y
11.329113924050633,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.05193005660562147
11.518987341772153,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.054491706459133246
11.708860759493671,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.05681260456104729
11.89873417721519,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.05887668806998967
12.08860759493671,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06067434859927209
12.278481012658228,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06220219455449101
12.468354430379748,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06346263516680996
12.658227848101266,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06446332954325329
12.848101265822784,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06521654323834003
13.037974683544304,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06573845193988677
13.227848101265824,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06604842757554172
13.417721518987342,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0661683370869488
13.60759493670886,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06612187875633613
13.79746835443038,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06593397565581102
13.987341772151899,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06563024077199578
14.177215189873419,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06523652380911597
14.367088607594937,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06477854570596614
14.556962025316455,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0642816235884967
14.746835443037975,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06377048626211766
14.936708860759495,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06326917844579194
15.126582278481013,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06280105076620479
15.316455696202532,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.062388832054909533
15.50632911392405,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06205478054017129
15.69620253164557,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06181597008592352
15.88607594936709,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06167171990907632
16.075949367088608,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06161771581979204
16.265822784810126,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06165003616759871
16.455696202531648,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0617651010255535
16.645569620253166,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.061959625388061323
16.835443037974684,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06223057584828402
17.025316455696203,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0625751302877247
17.21518987341772,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06299064017138015
17.405063291139243,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06347459509752586
17.59493670886076,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0640245893024037
17.78481012658228,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06463828986741826
17.974683544303797,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06531340642044868
18.164556962025316,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06604766216401702
18.354430379746837,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06683876610170485
18.544303797468356,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06768438637068672
18.734177215189874,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06858212462279911
18.924050632911396,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06952949142933748
19.11392405063291,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07052388271587387
19.303797468354432,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07156255726283563
19.49367088607595,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07264261533534332
