replicate,K,mean_loss,boundaries,times,valid_time_separation
239,5,0.7980884127840749,31.0|32.5|33.5|35.0,10.0|13.3|16.0|19.1|25.0,True
240,1,7.833193135271102,,18.0,True
240,2,3.3505831652959337,32.0,10.7|22.1,True
240,3,1.6955359582334433,31.5|34.0,10.4|16.5|24.8,True
240,4,1.217500126173253,31.5|33.5|35.0,10.4|16.0|19.3|25.0,True
240,5,0.8855552429372745,31.0|32.5|33.5|35.0,10.0|13.1|16.2|19.3|25.0,True
241,1,8.044497172979844,,19.2,True
241,2,3.5605527051708115,32.0,10.2|22.6,True
241,3,1.7169939388199886,31.5|35.0,10.0|18.8|25.0,True
241,4,1.0479097540956044,31.0|33.0|35.0,10.0|14.8|19.2|25.0,True
241,5,0.8295516886530786,31.0|32.5|33.5|35.0,10.0|13.9|16.2|19.3|25.0,True
242,1,8.230881016257204,,18.6,True
242,2,3.583398107863587,32.0,10.4|22.1,True
242,3,1.6148697434339776,31.5|34.0,10.1|16.0|25.0,True
242,4,1.0784195512196755,31.5|33.5|35.5,10.1|15.7|20.5|25.0,True
242,5,0.8102639372427229,31.0|32.5|33.5|35.5,10.0|13.8|16.0|20.5|25.0,True
243,1,7.4813020717885665,,18.0,True
243,2,3.2434595444291547,31.5,10.0|20.9,True
243,3,1.673035825311806,31.5|34.5,10.0|18.0|25.0,True
243,4,1.1040703442429456,31.5|33.0|34.5,10.0|15.0|18.5|25.0,True
243,5,0.8596962182085484,31.0|32.0|33.5|34.5,10.0|12.6|16.0|18.8|25.0,True
244,1,7.935385694718401,,18.5,True
244,2,3.2965429382556737,32.0,10.7|22.2,True
244,3,1.6545606216586566,31.5|34.0,10.0|16.3|25.0,True
244,4,1.1109619448846844,31.5|33.5|35.0,10.0|16.0|19.7|25.0,True
244,5,0.7848891777766833,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.7|25.0,True
245,1,8.424419365213744,,19.3,True
245,2,3.6092545981822406,33.0,13.7|24.8,True
245,3,1.7169047075864143,31.5|34.0,10.0|16.1|25.0,True
245,4,1.1374433414588028,31.5|33.0|35.0,10.0|15.0|19.2|25.0,True
245,5,0.8934577405204086,31.0|32.5|33.5|35.0,10.0|13.8|16.1|19.7|25.0,True
246,1,8.289040038949636,,18.6,True
246,2,3.6163294998908486,32.5,11.6|24.7,True
246,3,1.633243889875691,31.5|34.5,10.0|17.4|25.0,True
246,4,1.0623928603489212,31.5|33.0|35.0,10.0|14.9|18.8|25.0,True
246,5,0.7741003054252483,31.0|32.0|33.5|35.0,10.0|12.5|16.1|19.2|25.0,True
247,1,8.110599622152838,,18.3,True
247,2,3.268856449992039,32.0,10.7|22.8,True
247,3,1.598584097933046,31.5|34.5,10.1|17.9|25.0,True
247,4,1.0139969891599625,31.0|32.5|35.0,10.0|13.2|18.5|25.0,True
247,5,0.7804204665691789,31.0|32.0|33.5|35.0,10.0|12.4|16.2|19.0|25.0,True
248,1,8.573028818541522,,20.1,True
248,2,3.348914843090884,32.0,10.5|23.3,True
248,3,1.615714503108222,31.5|34.0,10.3|16.2|25.0,True
248,4,1.1676910269559226,31.5|33.5|35.5,10.3|16.2|20.5|25.0,True
248,5,0.8739753007270689,31.0|32.5|34.0|35.5,10.0|13.7|16.5|20.9|25.0,True
249,1,8.318678423850498,,19.1,True
249,2,3.1644578668688887,32.0,10.6|23.1,True
249,3,1.6268401777886747,31.5|35.0,10.4|18.6|25.0,True
249,4,1.1012207237404767,31.5|33.5|35.0,10.4|16.0|19.1|25.0,True
249,5,0.8302963009061414,31.0|32.0|33.5|35.0,10.0|12.4|16.2|19.1|25.0,True
250,1,8.272947348073826,,19.3,True
250,2,3.584670089627191,32.5,12.1|23.1,True
250,3,1.8647827361156473,31.5|35.0,10.2|18.5|25.0,True
250,4,1.1772365109368146,31.5|33.5|35.0,10.2|15.5|19.3|25.0,True
250,5,0.8426392327337537,31.0|32.5|33.5|35.0,10.0|13.2|16.0|19.3|25.0,True
251,1,8.858491989799875,,18.5,True
251,2,3.037055894444806,32.5,11.1|25.0,True
251,3,1.4978978862932644,31.5|34.0,10.3|16.1|25.0,True
251,4,0.9752594670144169,31.0|32.5|35.0,10.0|13.1|18.8|25.0,True
251,5,0.7060497198678782,31.0|32.0|33.5|35.5,10.0|12.4|16.0|19.7|25.0,True
252,1,8.00120270819166,,18.0,True
252,2,3.5772970094534835,32.0,10.6|22.6,True
252,3,1.5983289036847008,31.5|34.5,10.2|17.4|25.0,True
252,4,1.1127988148548416,31.5|33.5|35.0,10.2|16.0|19.3|25.0,True
252,5,0.8030805320807013,31.0|32.0|33.5|35.0,10.0|12.3|16.0|19.3|25.0,True
253,1,8.09148468520668,,18.3,True
253,2,3.6016167416801936,32.0,10.7|23.1,True
253,3,1.656738791824865,31.5|34.0,10.6|16.0|25.0,True
253,4,1.145073236808061,31.5|33.0|35.0,10.6|15.0|18.8|25.0,True
253,5,0.8331932634867646,31.0|32.0|33.5|35.5,10.0|12.4|15.7|19.7|25.0,True
254,1,8.718305518747787,,19.1,True
254,2,3.5644219064361145,32.0,10.2|24.8,True
254,3,1.4348634886935816,31.5|34.0,10.0|16.6|25.0,True
254,4,1.0122993616566702,31.5|33.5|35.0,10.0|16.0|19.7|25.0,True
254,5,0.7858624953508849,31.0|32.5|33.5|35.0,10.0|13.6|16.2|19.7|25.0,True
255,1,8.753106253246054,,19.3,True
255,2,3.486475312677616,32.0,10.4|23.7,True
255,3,1.513148961254128,31.5|34.0,10.0|16.1|25.0,True
255,4,1.0345145047730888,31.5|33.0|35.0,10.0|15.0|19.3|25.0,True
255,5,0.8081400863487882,31.0|32.5|33.5|35.5,10.0|13.3|16.1|19.8|25.0,True
256,1,8.271816023358992,,18.8,True
256,2,3.671718297316149,33.0,13.6|24.8,True
256,3,1.6882351574937353,31.5|35.0,10.0|18.5|25.0,True
256,4,0.9439506751988609,31.5|33.0|35.0,10.0|14.8|19.1|25.0,True
256,5,0.7879875941940505,31.0|32.5|33.5|35.0,10.0|13.7|16.1|19.3|25.0,True
257,1,8.27831876843382,,18.5,True
257,2,3.2615392065466513,32.0,10.6|22.8,True
257,3,1.622968937400932,31.5|34.5,10.1|17.4|25.0,True
257,4,1.137378966009809,31.0|32.5|34.5,10.0|13.2|18.0|25.0,True
257,5,0.8999983609912504,31.0|32.5|33.5|35.0,10.0|13.2|16.2|19.7|25.0,True
258,1,8.140658709997037,,17.9,True
258,2,3.543267431874056,32.0,10.9|23.3,True
258,3,1.624225029151494,31.5|34.5,10.1|17.4|25.0,True
258,4,1.0362671389409432,31.0|33.0|35.0,10.0|14.7|18.8|25.0,True
258,5,0.7394497339723082,31.0|32.0|33.5|35.0,10.0|12.5|16.0|19.1|25.0,True
259,1,8.332787715244832,,18.8,True
259,2,3.348392225952623,32.5,12.1|23.3,True
259,3,1.7126764709413473,31.5|34.5,10.0|17.9|25.0,True
259,4,1.0501397763286635,31.0|32.5|34.5,10.0|13.2|18.4|25.0,True
259,5,0.8109142413117617,31.0|32.5|34.0|35.5,10.0|13.2|17.4|21.1|25.0,True
260,1,8.446587323541548,,18.5,True
260,2,3.574224300829486,33.0,12.9|25.0,True
260,3,1.6953920897314374,31.5|34.5,10.1|17.3|25.0,True
260,4,1.0849098636795769,31.0|32.5|34.5,10.0|13.2|18.1|25.0,True
260,5,0.828074318000093,31.0|32.5|33.5|35.0,10.0|13.2|16.2|19.0|25.0,True
261,1,8.48705081407232,,18.5,True
261,2,3.4887018823316964,33.0,13.1|24.8,True
261,3,1.6829674612010215,31.5|34.0,10.1|16.0|25.0,True
261,4,1.2225327712473868,31.0|32.5|34.5,10.0|13.3|17.4|25.0,True
261,5,0.9075096254094537,31.0|32.0|33.5|35.5,10.0|12.6|15.7|20.7|25.0,True
262,1,8.476000743584109,,18.5,True
262,2,3.2382877339125242,32.0,10.6|23.3,True
262,3,1.536704451872857,31.5|34.0,10.0|16.2|25.0,True
262,4,1.086720592985709,31.0|32.5|34.5,10.0|13.1|18.2|25.0,True
262,5,0.7764767109025997,31.0|32.0|33.5|35.5,10.0|12.4|16.2|20.3|25.0,True
263,1,7.958886165570872,,18.6,True
263,2,3.651937305319336,32.0,10.9|21.9,True
263,3,1.870199665629935,31.5|34.0,10.5|16.2|25.0,True
263,4,1.233715977030188,31.5|33.0|35.0,10.5|15.0|19.0|25.0,True
263,5,0.9020369349544622,31.0|32.0|33.5|35.0,10.0|12.5|16.0|19.3|25.0,True
264,1,8.69237038968673,,18.8,True
264,2,3.405165634542954,32.5,11.3|25.0,True
264,3,1.6709500774086963,31.5|34.5,10.4|17.4|25.0,True
264,4,1.1290343214898164,31.0|32.5|34.5,10.0|13.1|18.1|25.0,True
264,5,0.8766471720013967,31.0|32.5|33.5|35.0,10.0|13.1|16.5|19.2|25.0,True
265,1,8.333937300620379,,18.4,True
265,2,3.302553062179345,32.0,10.1|22.8,True
265,3,1.4449683546327003,31.5|34.5,10.0|17.4|25.0,True
265,4,1.0022841696608273,31.5|33.0|34.5,10.0|15.0|18.4|25.0,True
265,5,0.8127621396275638,31.0|32.5|33.5|35.0,10.0|13.6|16.1|19.0|25.0,True
266,1,7.619863922175185,,17.3,True
266,2,3.507158532158867,33.0,12.9|24.7,True
266,3,1.8167722703762743,31.5|34.0,10.4|16.2|25.0,True
266,4,1.225415785205896,31.5|33.0|34.5,10.4|14.4|18.3|25.0,True
266,5,0.9298870173864688,31.0|32.0|33.0|34.5,10.0|12.4|14.8|18.3|25.0,True
267,1,8.473859981654401,,18.8,True
267,2,3.4905799006699954,32.5,12.1|23.7,True
267,3,1.7546435509144491,31.5|34.0,10.0|16.5|25.0,True
267,4,1.1618396912046165,31.0|33.0|35.0,10.0|14.2|18.8|25.0,True
267,5,0.8343537862142697,31.0|32.0|33.5|35.0,10.0|12.4|16.2|19.2|25.0,True
268,1,7.8968170811505995,,18.6,True
268,2,3.51549061031622,32.0,10.5|22.2,True
268,3,1.70092962784656,31.5|34.5,10.0|17.9|25.0,True
268,4,1.1055487459290145,31.5|33.5|35.0,10.0|15.6|19.1|25.0,True
268,5,0.8251855607255515,31.0|32.5|33.5|35.0,10.0|13.2|16.1|19.1|25.0,True
269,1,8.524453646702161,,19.3,True
269,2,3.385460990118759,32.0,10.7|23.2,True
269,3,1.6855991428488257,31.5|34.5,10.1|17.9|25.0,True
269,4,1.1292087194792868,31.5|33.0|35.0,10.1|14.6|18.6|25.0,True
269,5,0.8945463153550445,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.1|25.0,True
270,1,8.792544870928312,,18.8,True
270,2,3.6182100860732844,32.5,11.1|25.0,True
270,3,1.4819554529071342,31.5|34.5,10.4|17.4|25.0,True
270,4,1.0185918153718232,31.5|33.5|35.0,10.4|15.6|18.8|25.0,True
270,5,0.8372110711055889,31.0|32.5|33.5|35.0,10.0|13.3|16.0|18.8|25.0,True
271,1,7.726661294875627,,17.4,True
271,2,3.6955279994609316,32.0,10.6|22.1,True
271,3,1.4561516156067749,31.5|34.5,10.0|17.4|25.0,True
271,4,0.9559427277995889,31.0|32.5|34.5,10.0|13.1|17.7|25.0,True
271,5,0.668986699808812,31.0|32.0|33.5|34.5,10.0|12.4|16.2|18.5|25.0,True
272,1,8.561288145964403,,18.5,True
272,2,3.5717611516824816,32.5,11.8|24.8,True
272,3,1.514106204029052,31.5|34.0,10.0|16.5|25.0,True
272,4,0.9847926628895192,31.5|33.0|35.0,10.0|15.0|18.8|25.0,True
272,5,0.7640377688481499,31.0|32.5|33.5|35.0,10.0|13.3|16.3|19.3|25.0,True
273,1,8.371111589622943,,18.4,True
273,2,3.221018504583591,32.5,11.8|24.8,True
273,3,1.7022848003974067,31.5|34.5,10.0|18.0|25.0,True
273,4,0.9383766200513317,31.0|32.5|35.0,10.0|13.0|18.6|25.0,True
273,5,0.6808887495909189,31.0|32.0|33.5|35.0,10.0|12.4|16.2|19.1|25.0,True
274,1,7.979683328925773,,18.5,True
274,2,3.2503228116361718,31.5,10.0|21.9,True
274,3,1.4873151468596488,31.5|34.5,10.0|17.4|25.0,True
274,4,1.00037320799371,31.5|33.5|35.0,10.0|16.0|19.0|25.0,True
274,5,0.8410146141433,31.5|33.0|34.0|35.5,10.0|15.2|17.3|20.9|25.0,True
275,1,7.983320299810637,,18.8,True
275,2,3.784109488005516,33.5,14.6|25.0,True
275,3,1.9017383737857156,31.5|34.0,10.1|16.3|25.0,True
275,4,1.2125755385247903,31.5|33.0|35.0,10.1|14.9|18.8|25.0,True
275,5,0.9114446990975333,31.0|32.0|33.5|35.0,10.0|12.5|16.1|19.2|25.0,True
276,1,8.872512005658628,,18.8,True
276,2,3.146153473384132,32.5,12.1|25.0,True
276,3,1.6166116505102972,31.5|34.0,10.0|16.5|25.0,True
276,4,1.0386592843774103,31.0|32.5|34.5,10.0|13.6|18.3|25.0,True
276,5,0.7855599942741859,31.0|32.0|33.5|35.5,10.0|12.4|16.2|20.3|25.0,True
277,1,8.745717805996144,,19.0,True
277,2,3.343692914584813,32.5,11.6|25.0,True
277,3,1.5852486910381802,31.5|34.0,10.2|16.3|25.0,True
277,4,1.1041624495759865,31.0|32.5|35.0,10.0|13.7|18.8|25.0,True
277,5,0.7895777011222015,31.0|32.0|33.5|35.5,10.0|12.1|16.0|20.7|25.0,True
278,1,8.003351864703015,,18.3,True
278,2,3.4455801139225635,32.0,10.4|22.6,True
278,3,1.549065274615791,31.5|34.5,10.2|18.0|25.0,True
278,4,0.9914469835785771,31.5|33.5|35.0,10.2|15.6|19.2|25.0,True
278,5,0.7828059599795765,31.0|32.5|33.5|35.0,10.0|13.2|16.0|19.2|25.0,True
279,1,8.178483972105258,,18.4,True
279,2,3.3739756676419477,32.5,12.4|23.6,True
279,3,1.8510207613956253,31.5|34.0,10.1|16.2|25.0,True
279,4,1.1089303158790806,31.0|33.0|35.0,10.0|14.1|19.1|25.0,True
279,5,0.8415084483251156,31.0|32.0|33.5|35.5,10.0|12.5|16.0|20.3|25.0,True
280,1,8.023674739914554,,17.7,True
280,2,3.4028286781690635,32.0,10.7|23.1,True
280,3,1.5735475337661236,31.5|34.0,10.1|16.2|25.0,True
280,4,1.0349602040712649,31.0|32.5|35.0,10.0|13.1|18.3|25.0,True
280,5,0.8961766922469286,30.5|31.5|33.0|35.0,10.0|11.1|15.0|18.8|25.0,True
281,1,8.119869612954561,,18.8,True
281,2,3.8118193466600925,32.0,10.5|22.8,True
281,3,1.720595469117284,31.5|34.5,10.0|17.9|25.0,True
281,4,1.072733987349914,31.5|33.5|35.0,10.0|16.1|19.3|25.0,True
281,5,0.7896306317714485,31.0|32.5|33.5|35.0,10.0|13.6|16.2|19.3|25.0,True
282,1,8.086253497526485,,18.5,True
282,2,3.637910016756428,32.5,12.4|24.7,True
282,3,1.7454465295413828,31.5|35.0,10.3|18.3|25.0,True
282,4,1.0861552018239282,31.0|32.5|35.0,10.0|13.6|18.8|25.0,True
282,5,0.8317460858395438,31.0|32.5|34.0|35.0,10.0|13.6|17.0|19.2|25.0,True
283,1,8.230706001661183,,18.4,True
283,2,3.5435645986343265,32.0,10.9|23.1,True
283,3,1.7249681153606216,31.5|34.5,10.2|18.0|25.0,True
283,4,1.1496265616565176,31.0|33.0|35.0,10.0|14.6|18.5|25.0,True
283,5,0.8348013198424774,31.0|32.0|33.0|35.0,10.0|12.3|15.0|18.5|25.0,True
284,1,8.311271041556473,,18.5,True
284,2,3.5400928857029554,32.0,10.2|23.2,True
284,3,1.509895764100715,31.5|34.5,10.0|17.9|25.0,True
284,4,1.0086620595865294,31.5|33.0|34.5,10.0|14.7|18.5|25.0,True
284,5,0.7419248377008031,31.0|32.5|34.0|35.5,10.0|13.9|17.0|20.5|25.0,True
285,1,9.019390523925743,,20.1,True
285,2,3.3917480110891147,32.5,11.8|25.0,True
285,3,1.6357037414220565,31.5|34.0,10.4|16.2|25.0,True
285,4,1.171413527351941,31.5|33.5|35.5,10.4|16.0|20.7|25.0,True
285,5,0.870907665766915,31.0|32.0|33.5|35.5,10.0|12.4|16.1|20.7|25.0,True
286,1,8.469294046863158,,18.3,True
286,2,3.479022814862445,33.0,13.0|24.8,True
286,3,1.577861912017381,31.5|34.0,10.0|16.3|25.0,True
286,4,1.0030910741013102,31.0|33.0|35.0,10.0|14.4|18.8|25.0,True
286,5,0.7834566919471588,31.0|32.0|33.0|35.0,10.0|12.5|14.8|18.8|25.0,True
287,1,7.885483092801316,,19.1,True
287,2,3.361852763503873,32.0,10.7|21.9,True
287,3,1.732070106233865,31.5|34.5,10.1|17.9|25.0,True
287,4,1.1763676736442388,31.5|33.5|35.0,10.1|16.0|19.7|25.0,True
287,5,0.8861695318676844,31.0|32.5|33.5|35.0,10.0|13.2|16.2|19.7|25.0,True
288,1,7.835666872472685,,18.5,True
288,2,3.5232272108270477,32.0,10.6|22.0,True
288,3,1.8075684012001723,31.5|34.0,10.0|16.1|25.0,True
288,4,1.0569426932769708,31.5|33.0|35.0,10.0|15.0|19.1|25.0,True
288,5,0.8270171161825802,31.0|32.5|33.5|35.0,10.0|13.7|16.1|19.2|25.0,True
289,1,8.467312680221692,,18.8,True
289,2,3.6577192966528327,33.0,12.9|25.0,True
289,3,1.6616085656493693,31.5|34.0,10.2|16.2|25.0,True
289,4,1.132820222698873,31.5|33.0|35.0,10.2|14.7|19.0|25.0,True
289,5,0.8331980116348973,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.2|25.0,True
290,1,8.10592750785885,,18.3,True
290,2,3.53005678385874,32.0,10.7|22.8,True
290,3,1.6859935095033676,31.5|34.5,10.6|17.4|25.0,True
290,4,1.166843959497927,31.5|33.0|35.0,10.6|14.9|18.6|25.0,True
290,5,0.9061168367338607,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.1|25.0,True
291,1,8.465996799216155,,19.7,True
291,2,3.566685342425096,33.0,12.6|25.0,True
291,3,1.798056597245154,31.5|35.0,10.0|18.3|25.0,True
291,4,1.1513378718884937,31.0|32.5|35.0,10.0|13.1|18.5|25.0,True
291,5,0.8650961190835254,31.0|32.5|33.5|35.0,10.0|13.1|16.2|19.1|25.0,True
292,1,8.826661751362364,,19.1,True
292,2,3.1380800343746764,32.0,10.5|23.7,True
292,3,1.4851045121057853,31.5|34.0,10.2|16.1|25.0,True
292,4,1.0410435954240298,31.5|33.5|35.5,10.2|15.5|20.5|25.0,True
292,5,0.814492237619522,31.0|32.5|33.5|35.5,10.0|13.1|16.1|20.5|25.0,True
293,1,8.564045093063408,,18.6,True
293,2,3.459439435769623,33.0,13.1|25.0,True
293,3,1.701441837407504,31.5|33.5,10.1|15.3|25.0,True
293,4,1.0618080908242569,31.5|33.0|35.0,10.1|14.9|18.6|25.0,True
293,5,0.8116756160816252,31.0|32.0|33.0|35.0,10.0|12.5|15.2|18.6|25.0,True
294,1,8.077672875391203,,19.1,True
294,2,3.519186552741676,32.0,10.5|23.1,True
294,3,1.673433206435876,31.5|35.0,10.1|18.5|25.0,True
294,4,1.079939787330123,31.5|33.0|35.0,10.1|14.9|18.8|25.0,True
294,5,0.8225147190034808,31.0|32.5|33.5|35.0,10.0|13.6|16.2|19.1|25.0,True
295,1,8.121674683008418,,18.5,True
295,2,3.7548126990770574,32.0,10.6|22.6,True
295,3,1.6439390339144877,31.5|34.5,10.2|18.0|25.0,True
295,4,1.0731972188891437,31.5|33.0|34.5,10.2|15.3|18.5|25.0,True
295,5,0.8605423986683665,31.0|32.5|33.5|34.5,10.0|13.7|16.2|18.5|25.0,True
296,1,8.414251603442256,,18.2,True
296,2,3.418680056636719,32.0,10.7|23.6,True
296,3,1.5604633905675858,31.5|34.5,10.1|17.3|25.0,True
296,4,1.0466808561524017,31.0|32.5|34.5,10.0|13.6|18.2|25.0,True
296,5,0.8159108721368551,31.0|32.5|33.5|35.0,10.0|13.6|16.2|19.1|25.0,True
297,1,8.564073416460213,,18.5,True
297,2,3.4741675661499967,32.0,10.7|23.6,True
297,3,1.5167724204142747,31.5|34.5,10.3|17.3|25.0,True
297,4,1.1208272926583818,31.5|33.0|35.0,10.3|15.0|19.1|25.0,True
297,5,0.849897373064166,31.0|32.5|33.5|35.0,10.0|13.1|16.2|19.3|25.0,True
298,1,8.002920528132606,,18.5,True
298,2,3.834938129043506,32.5,12.1|24.6,True
298,3,1.740613194210122,31.5|34.5,10.1|18.2|25.0,True
298,4,1.0831768043376073,31.0|33.0|34.5,10.0|14.6|18.5|25.0,True
298,5,0.8016351811374046,31.0|32.0|33.5|35.0,10.0|12.4|16.2|18.8|25.0,True
299,1,7.538008322836249,,18.0,True
299,2,3.775165557255472,32.5,12.1|22.1,True
299,3,1.7864008357142058,31.5|34.5,10.1|17.7|25.0,True
299,4,1.1768202158485084,31.0|33.0|35.0,10.0|14.7|18.8|25.0,True
299,5,0.8251764308265105,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.1|25.0,True
