level,chrom,rule,TP,FN,FP,TN,sens,spec,ppv,npv,f1,coverage,auc,tau,tau_min,tau_max,cv_cost,q,replicate
record,13,na,0,10,3,521,0.0,0.9942748091603053,0.0,0.9811676082862524,0.0,0.898989898989899,0.3440839694656488,5.5,5.0,5.5,128.0,-0.027723419,146
pregnant,13,conservative,0,18,3,126,0.0,0.9767441860465116,0.0,0.875,0.0,1.0,0.4517657192075797,5.5,5.0,5.5,128.0,-0.027723419,146
pregnant,13,majority,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.4517657192075797,5.5,5.0,5.5,128.0,-0.027723419,146
pregnant,13,max_risk,0,18,3,126,0.0,0.9767441860465116,0.0,0.875,0.0,1.0,0.4517657192075797,5.5,5.0,5.5,128.0,-0.027723419,146
record,18,na,0,21,1,512,0.0,0.9980506822612085,0.0,0.9606003752345216,0.0,0.898989898989899,0.5434883505058943,5.5,5.0,5.5,264.0,-0.027723419,146
pregnant,18,conservative,0,28,1,118,0.0,0.9915966386554622,0.0,0.8082191780821918,0.0,1.0,0.4924969987995198,5.5,5.0,5.5,264.0,-0.027723419,146
pregnant,18,majority,0,28,0,119,0.0,1.0,0.0,0.8095238095238095,0.0,1.0,0.4924969987995198,5.5,5.0,5.5,264.0,-0.027723419,146
pregnant,18,max_risk,0,28,1,118,0.0,0.9915966386554622,0.0,0.8082191780821918,0.0,1.0,0.4924969987995198,5.5,5.0,5.5,264.0,-0.027723419,146
record,21,na,0,11,0,523,0.0,1.0,0.0,0.9794007490636704,0.0,0.898989898989899,0.6236746045541457,3.0,3.0,3.0,132.0,-0.027723419,146
pregnant,21,conservative,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.44646464646464645,3.0,3.0,3.0,132.0,-0.027723419,146
pregnant,21,majority,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.44646464646464645,3.0,3.0,3.0,132.0,-0.027723419,146
pregnant,21,max_risk,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.44646464646464645,3.0,3.0,3.0,132.0,-0.027723419,146
record,13,na,0,15,1,565,0.0,0.9982332155477032,0.0,0.9741379310344828,0.0,0.9021739130434783,0.4386336866902238,5.5,5.0,5.5,180.0,-0.026191592,147
pregnant,13,conservative,0,16,1,130,0.0,0.9923664122137404,0.0,0.8904109589041096,0.0,1.0,0.47041984732824427,5.5,5.0,5.5,180.0,-0.026191592,147
pregnant,13,majority,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.47041984732824427,5.5,5.0,5.5,180.0,-0.026191592,147
pregnant,13,max_risk,0,16,1,130,0.0,0.9923664122137404,0.0,0.8904109589041096,0.0,1.0,0.47041984732824427,5.5,5.0,5.5,180.0,-0.026191592,147
record,18,na,0,30,0,551,0.0,1.0,0.0,0.9483648881239243,0.0,0.9021739130434783,0.5578947368421052,5.5,5.5,5.5,357.0,-0.026191592,147
pregnant,18,conservative,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.5227936879018118,5.5,5.5,5.5,357.0,-0.026191592,147
pregnant,18,majority,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.5227936879018118,5.5,5.5,5.5,357.0,-0.026191592,147
pregnant,18,max_risk,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.5227936879018118,5.5,5.5,5.5,357.0,-0.026191592,147
record,21,na,0,10,0,571,0.0,1.0,0.0,0.9827882960413081,0.0,0.9021739130434783,0.5809106830122592,3.0,3.0,3.0,120.0,-0.026191592,147
pregnant,21,conservative,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.4694041867954911,3.0,3.0,3.0,120.0,-0.026191592,147
pregnant,21,majority,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.4694041867954911,3.0,3.0,3.0,120.0,-0.026191592,147
pregnant,21,max_risk,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.4694041867954911,3.0,3.0,3.0,120.0,-0.026191592,147
record,13,na,0,13,5,515,0.0,0.9903846153846154,0.0,0.9753787878787878,0.0,0.8942953020134228,0.5581360946745562,5.0,3.5,5.5,155.0,-0.027175609,148
pregnant,13,conservative,0,15,5,127,0.0,0.9621212121212122,0.0,0.8943661971830986,0.0,1.0,0.4792929292929293,5.0,3.5,5.5,155.0,-0.027175609,148
pregnant,13,majority,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.4792929292929293,5.0,3.5,5.5,155.0,-0.027175609,148
pregnant,13,max_risk,0,15,5,127,0.0,0.9621212121212122,0.0,0.8943661971830986,0.0,1.0,0.4792929292929293,5.0,3.5,5.5,155.0,-0.027175609,148
record,18,na,0,22,1,510,0.0,0.9980430528375733,0.0,0.9586466165413534,0.0,0.8942953020134228,0.5963351716776375,5.5,5.0,5.5,291.0,-0.027175609,148
pregnant,18,conservative,0,29,1,117,0.0,0.9915254237288136,0.0,0.8013698630136986,0.0,1.0,0.48275862068965525,5.5,5.0,5.5,291.0,-0.027175609,148
pregnant,18,majority,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.48275862068965525,5.5,5.0,5.5,291.0,-0.027175609,148
pregnant,18,max_risk,0,29,1,117,0.0,0.9915254237288136,0.0,0.8013698630136986,0.0,1.0,0.48275862068965525,5.5,5.0,5.5,291.0,-0.027175609,148
record,21,na,0,12,0,521,0.0,1.0,0.0,0.9774859287054409,0.0,0.8942953020134228,0.49424184261036463,3.0,3.0,3.0,144.0,-0.027175609,148
pregnant,21,conservative,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.36717171717171715,3.0,3.0,3.0,144.0,-0.027175609,148
pregnant,21,majority,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.36717171717171715,3.0,3.0,3.0,144.0,-0.027175609,148
pregnant,21,max_risk,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.36717171717171715,3.0,3.0,3.0,144.0,-0.027175609,148
record,13,na,0,13,0,541,0.0,1.0,0.0,0.9765342960288809,0.0,0.8978930307941653,0.4167496089862079,5.5,5.5,5.5,156.0,-0.027642774000000002,149
pregnant,13,conservative,0,22,0,125,0.0,1.0,0.0,0.8503401360544217,0.0,1.0,0.496,5.5,5.5,5.5,156.0,-0.027642774000000002,149
pregnant,13,majority,0,22,0,125,0.0,1.0,0.0,0.8503401360544217,0.0,1.0,0.496,5.5,5.5,5.5,156.0,-0.027642774000000002,149
pregnant,13,max_risk,0,22,0,125,0.0,1.0,0.0,0.8503401360544217,0.0,1.0,0.496,5.5,5.5,5.5,156.0,-0.027642774000000002,149
record,18,na,0,25,0,529,0.0,1.0,0.0,0.9548736462093863,0.0,0.8978930307941653,0.5444990548204159,5.0,5.0,5.0,297.0,-0.027642774000000002,149
pregnant,18,conservative,0,30,0,117,0.0,1.0,0.0,0.7959183673469388,0.0,1.0,0.441025641025641,5.0,5.0,5.0,297.0,-0.027642774000000002,149
pregnant,18,majority,0,30,0,117,0.0,1.0,0.0,0.7959183673469388,0.0,1.0,0.441025641025641,5.0,5.0,5.0,297.0,-0.027642774000000002,149
pregnant,18,max_risk,0,30,0,117,0.0,1.0,0.0,0.7959183673469388,0.0,1.0,0.441025641025641,5.0,5.0,5.0,297.0,-0.027642774000000002,149
record,21,na,0,11,0,543,0.0,1.0,0.0,0.98014440433213,0.0,0.8978930307941653,0.4866901054746359,3.0,3.0,3.0,132.0,-0.027642774000000002,149
pregnant,21,conservative,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4301825993555317,3.0,3.0,3.0,132.0,-0.027642774000000002,149
pregnant,21,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4301825993555317,3.0,3.0,3.0,132.0,-0.027642774000000002,149
pregnant,21,max_risk,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4301825993555317,3.0,3.0,3.0,132.0,-0.027642774000000002,149
record,13,na,0,13,3,525,0.0,0.9943181818181818,0.0,0.9758364312267658,0.0,0.8986710963455149,0.4771270396270396,5.5,5.5,5.5,159.0,-0.026826763,150
pregnant,13,conservative,0,17,3,127,0.0,0.9769230769230769,0.0,0.8819444444444444,0.0,1.0,0.45656108597285067,5.5,5.5,5.5,159.0,-0.026826763,150
pregnant,13,majority,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.45656108597285067,5.5,5.5,5.5,159.0,-0.026826763,150
pregnant,13,max_risk,0,17,3,127,0.0,0.9769230769230769,0.0,0.8819444444444444,0.0,1.0,0.45656108597285067,5.5,5.5,5.5,159.0,-0.026826763,150
record,18,na,0,21,0,520,0.0,1.0,0.0,0.9611829944547134,0.0,0.8986710963455149,0.46126373626373623,5.5,5.5,5.5,255.0,-0.026826763,150
pregnant,18,conservative,0,31,0,116,0.0,1.0,0.0,0.7891156462585034,0.0,1.0,0.439377085650723,5.5,5.5,5.5,255.0,-0.026826763,150
pregnant,18,majority,0,31,0,116,0.0,1.0,0.0,0.7891156462585034,0.0,1.0,0.439377085650723,5.5,5.5,5.5,255.0,-0.026826763,150
pregnant,18,max_risk,0,31,0,116,0.0,1.0,0.0,0.7891156462585034,0.0,1.0,0.439377085650723,5.5,5.5,5.5,255.0,-0.026826763,150
record,21,na,0,8,0,533,0.0,1.0,0.0,0.9852125693160814,0.0,0.8986710963455149,0.6285178236397748,3.0,3.0,3.0,96.0,-0.026826763,150
pregnant,21,conservative,0,8,0,139,0.0,1.0,0.0,0.9455782312925171,0.0,1.0,0.4559352517985612,3.0,3.0,3.0,96.0,-0.026826763,150
pregnant,21,majority,0,8,0,139,0.0,1.0,0.0,0.9455782312925171,0.0,1.0,0.4559352517985612,3.0,3.0,3.0,96.0,-0.026826763,150
pregnant,21,max_risk,0,8,0,139,0.0,1.0,0.0,0.9455782312925171,0.0,1.0,0.4559352517985612,3.0,3.0,3.0,96.0,-0.026826763,150
record,13,na,0,11,1,522,0.0,0.9980879541108987,0.0,0.9793621013133208,0.0,0.8974789915966387,0.4846167217104119,5.0,4.5,5.0,132.0,-0.028014503,151
pregnant,13,conservative,0,15,1,131,0.0,0.9924242424242424,0.0,0.8972602739726028,0.0,1.0,0.47424242424242424,5.0,4.5,5.0,132.0,-0.028014503,151
pregnant,13,majority,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.47424242424242424,5.0,4.5,5.0,132.0,-0.028014503,151
pregnant,13,max_risk,0,15,1,131,0.0,0.9924242424242424,0.0,0.8972602739726028,0.0,1.0,0.47424242424242424,5.0,4.5,5.0,132.0,-0.028014503,151
record,18,na,0,24,1,509,0.0,0.9980392156862745,0.0,0.9549718574108818,0.0,0.8974789915966387,0.5656862745098039,5.5,4.5,5.5,294.0,-0.028014503,151
pregnant,18,conservative,0,27,1,119,0.0,0.9916666666666667,0.0,0.815068493150685,0.0,1.0,0.47129629629629627,5.5,4.5,5.5,294.0,-0.028014503,151
pregnant,18,majority,0,27,0,120,0.0,1.0,0.0,0.8163265306122449,0.0,1.0,0.47129629629629627,5.5,4.5,5.5,294.0,-0.028014503,151
pregnant,18,max_risk,0,27,1,119,0.0,0.9916666666666667,0.0,0.815068493150685,0.0,1.0,0.47129629629629627,5.5,4.5,5.5,294.0,-0.028014503,151
record,21,na,0,11,0,523,0.0,1.0,0.0,0.9794007490636704,0.0,0.8974789915966387,0.514861811228924,3.0,3.0,3.0,132.0,-0.028014503,151
pregnant,21,conservative,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.38633754305396095,3.0,3.0,3.0,132.0,-0.028014503,151
pregnant,21,majority,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.38633754305396095,3.0,3.0,3.0,132.0,-0.028014503,151
pregnant,21,max_risk,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.38633754305396095,3.0,3.0,3.0,132.0,-0.028014503,151
record,13,na,0,14,2,531,0.0,0.9962476547842402,0.0,0.9743119266055046,0.0,0.8937908496732027,0.5071026534441169,5.5,3.5,5.5,171.0,-0.027131873,152
pregnant,13,conservative,0,11,2,134,0.0,0.9852941176470589,0.0,0.9241379310344827,0.0,1.0,0.5508021390374332,5.5,3.5,5.5,171.0,-0.027131873,152
pregnant,13,majority,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.5508021390374332,5.5,3.5,5.5,171.0,-0.027131873,152
pregnant,13,max_risk,0,11,2,134,0.0,0.9852941176470589,0.0,0.9241379310344827,0.0,1.0,0.5508021390374332,5.5,3.5,5.5,171.0,-0.027131873,152
record,18,na,0,26,1,520,0.0,0.9980806142034548,0.0,0.9523809523809523,0.0,0.8937908496732027,0.6302967665731581,5.5,5.0,5.5,345.0,-0.027131873,152
pregnant,18,conservative,0,30,1,116,0.0,0.9914529914529915,0.0,0.7945205479452054,0.0,1.0,0.5413105413105413,5.5,5.0,5.5,345.0,-0.027131873,152
pregnant,18,majority,0,30,0,117,0.0,1.0,0.0,0.7959183673469388,0.0,1.0,0.5413105413105413,5.5,5.0,5.5,345.0,-0.027131873,152
pregnant,18,max_risk,0,30,1,116,0.0,0.9914529914529915,0.0,0.7945205479452054,0.0,1.0,0.5413105413105413,5.5,5.0,5.5,345.0,-0.027131873,152
record,21,na,0,11,2,534,0.0,0.996268656716418,0.0,0.9798165137614679,0.0,0.8937908496732027,0.5156037991858887,3.0,2.5,3.0,132.0,-0.027131873,152
pregnant,21,conservative,0,10,2,135,0.0,0.9854014598540146,0.0,0.9310344827586207,0.0,1.0,0.40948905109489053,3.0,2.5,3.0,132.0,-0.027131873,152
pregnant,21,majority,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.40948905109489053,3.0,2.5,3.0,132.0,-0.027131873,152
pregnant,21,max_risk,0,10,2,135,0.0,0.9854014598540146,0.0,0.9310344827586207,0.0,1.0,0.40948905109489053,3.0,2.5,3.0,132.0,-0.027131873,152
record,13,na,0,11,0,531,0.0,1.0,0.0,0.9797047970479705,0.0,0.9033333333333333,0.5654853620955316,5.5,5.5,5.5,132.0,-0.0272659714,153
pregnant,13,conservative,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.5109732824427481,5.5,5.5,5.5,132.0,-0.0272659714,153
pregnant,13,majority,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.5109732824427481,5.5,5.5,5.5,132.0,-0.0272659714,153
pregnant,13,max_risk,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.5109732824427481,5.5,5.5,5.5,132.0,-0.0272659714,153
record,18,na,0,27,0,515,0.0,1.0,0.0,0.9501845018450185,0.0,0.9033333333333333,0.6428622797554836,5.0,5.0,5.0,318.0,-0.0272659714,153
pregnant,18,conservative,0,32,0,115,0.0,1.0,0.0,0.782312925170068,0.0,1.0,0.5065217391304349,5.0,5.0,5.0,318.0,-0.0272659714,153
pregnant,18,majority,0,32,0,115,0.0,1.0,0.0,0.782312925170068,0.0,1.0,0.5065217391304349,5.0,5.0,5.0,318.0,-0.0272659714,153
pregnant,18,max_risk,0,32,0,115,0.0,1.0,0.0,0.782312925170068,0.0,1.0,0.5065217391304349,5.0,5.0,5.0,318.0,-0.0272659714,153
record,21,na,0,13,0,529,0.0,1.0,0.0,0.9760147601476015,0.0,0.9033333333333333,0.40846299258397556,3.0,3.0,3.0,156.0,-0.0272659714,153
pregnant,21,conservative,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.26666666666666666,3.0,3.0,3.0,156.0,-0.0272659714,153
pregnant,21,majority,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.26666666666666666,3.0,3.0,3.0,156.0,-0.0272659714,153
pregnant,21,max_risk,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.26666666666666666,3.0,3.0,3.0,156.0,-0.0272659714,153
record,13,na,0,20,4,511,0.0,0.9922330097087378,0.0,0.9623352165725048,0.0,0.8991596638655462,0.4797087378640777,5.5,3.5,5.5,236.0,-0.026723174000000002,154
pregnant,13,conservative,0,17,3,127,0.0,0.9769230769230769,0.0,0.8819444444444444,0.0,1.0,0.5452488687782805,5.5,3.5,5.5,236.0,-0.026723174000000002,154
pregnant,13,majority,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.5452488687782805,5.5,3.5,5.5,236.0,-0.026723174000000002,154
pregnant,13,max_risk,0,17,3,127,0.0,0.9769230769230769,0.0,0.8819444444444444,0.0,1.0,0.5452488687782805,5.5,3.5,5.5,236.0,-0.026723174000000002,154
record,18,na,0,38,4,493,0.0,0.9919517102615694,0.0,0.928436911487759,0.0,0.8991596638655462,0.6221010272159271,5.0,4.5,5.0,465.0,-0.026723174000000002,154
pregnant,18,conservative,0,35,3,109,0.0,0.9732142857142857,0.0,0.7569444444444444,0.0,1.0,0.5681122448979592,5.0,4.5,5.0,465.0,-0.026723174000000002,154
pregnant,18,majority,0,35,0,112,0.0,1.0,0.0,0.7619047619047619,0.0,1.0,0.5681122448979592,5.0,4.5,5.0,465.0,-0.026723174000000002,154
pregnant,18,max_risk,0,35,3,109,0.0,0.9732142857142857,0.0,0.7569444444444444,0.0,1.0,0.5681122448979592,5.0,4.5,5.0,465.0,-0.026723174000000002,154
record,21,na,0,13,0,522,0.0,1.0,0.0,0.9757009345794393,0.0,0.8991596638655462,0.49115826702033594,3.0,3.0,3.0,156.0,-0.026723174000000002,154
pregnant,21,conservative,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.3983926521239954,3.0,3.0,3.0,156.0,-0.026723174000000002,154
pregnant,21,majority,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.3983926521239954,3.0,3.0,3.0,156.0,-0.026723174000000002,154
pregnant,21,max_risk,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.3983926521239954,3.0,3.0,3.0,156.0,-0.026723174000000002,154
record,13,na,0,5,2,532,0.0,0.9962546816479401,0.0,0.9906890130353817,0.0,0.8953488372093024,0.3314606741573034,5.5,5.5,5.5,65.0,-0.025735204499999997,155
pregnant,13,conservative,0,11,2,134,0.0,0.9852941176470589,0.0,0.9241379310344827,0.0,1.0,0.5046791443850267,5.5,5.5,5.5,65.0,-0.025735204499999997,155
pregnant,13,majority,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.5046791443850267,5.5,5.5,5.5,65.0,-0.025735204499999997,155
pregnant,13,max_risk,0,11,2,134,0.0,0.9852941176470589,0.0,0.9241379310344827,0.0,1.0,0.5046791443850267,5.5,5.5,5.5,65.0,-0.025735204499999997,155
record,18,na,0,15,0,524,0.0,1.0,0.0,0.9721706864564007,0.0,0.8953488372093024,0.5203562340966921,5.0,5.0,5.0,192.0,-0.025735204499999997,155
pregnant,18,conservative,0,22,0,125,0.0,1.0,0.0,0.8503401360544217,0.0,1.0,0.4450909090909091,5.0,5.0,5.0,192.0,-0.025735204499999997,155
pregnant,18,majority,0,22,0,125,0.0,1.0,0.0,0.8503401360544217,0.0,1.0,0.4450909090909091,5.0,5.0,5.0,192.0,-0.025735204499999997,155
pregnant,18,max_risk,0,22,0,125,0.0,1.0,0.0,0.8503401360544217,0.0,1.0,0.4450909090909091,5.0,5.0,5.0,192.0,-0.025735204499999997,155
record,21,na,0,5,0,534,0.0,1.0,0.0,0.9907235621521335,0.0,0.8953488372093024,0.5022471910112359,3.0,3.0,3.0,60.0,-0.025735204499999997,155
pregnant,21,conservative,0,6,0,141,0.0,1.0,0.0,0.9591836734693877,0.0,1.0,0.375886524822695,3.0,3.0,3.0,60.0,-0.025735204499999997,155
pregnant,21,majority,0,6,0,141,0.0,1.0,0.0,0.9591836734693877,0.0,1.0,0.375886524822695,3.0,3.0,3.0,60.0,-0.025735204499999997,155
pregnant,21,max_risk,0,6,0,141,0.0,1.0,0.0,0.9591836734693877,0.0,1.0,0.375886524822695,3.0,3.0,3.0,60.0,-0.025735204499999997,155
record,13,na,0,16,5,518,0.0,0.9904397705544933,0.0,0.9700374531835206,0.0,0.8953488372093024,0.6444789674952198,3.5,3.5,5.5,182.0,-0.0272503546,156
pregnant,13,conservative,0,18,5,124,0.0,0.9612403100775194,0.0,0.8732394366197183,0.0,1.0,0.640396210163652,3.5,3.5,5.5,182.0,-0.0272503546,156
pregnant,13,majority,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.640396210163652,3.5,3.5,5.5,182.0,-0.0272503546,156
pregnant,13,max_risk,0,18,5,124,0.0,0.9612403100775194,0.0,0.8732394366197183,0.0,1.0,0.640396210163652,3.5,3.5,5.5,182.0,-0.0272503546,156
record,18,na,0,34,1,504,0.0,0.998019801980198,0.0,0.9368029739776952,0.0,0.8953488372093024,0.581421083284799,5.5,5.0,5.5,411.0,-0.0272503546,156
pregnant,18,conservative,0,36,1,110,0.0,0.990990990990991,0.0,0.7534246575342466,0.0,1.0,0.5052552552552553,5.5,5.0,5.5,411.0,-0.0272503546,156
pregnant,18,majority,0,36,0,111,0.0,1.0,0.0,0.7551020408163265,0.0,1.0,0.5052552552552553,5.5,5.0,5.5,411.0,-0.0272503546,156
pregnant,18,max_risk,0,36,1,110,0.0,0.990990990990991,0.0,0.7534246575342466,0.0,1.0,0.5052552552552553,5.5,5.0,5.5,411.0,-0.0272503546,156
record,21,na,0,18,0,521,0.0,1.0,0.0,0.9666048237476809,0.0,0.8953488372093024,0.4912561313712946,3.0,3.0,3.0,216.0,-0.0272503546,156
pregnant,21,conservative,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.36968325791855206,3.0,3.0,3.0,216.0,-0.0272503546,156
pregnant,21,majority,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.36968325791855206,3.0,3.0,3.0,216.0,-0.0272503546,156
pregnant,21,max_risk,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.36968325791855206,3.0,3.0,3.0,216.0,-0.0272503546,156
record,13,na,0,13,6,518,0.0,0.9885496183206107,0.0,0.975517890772128,0.0,0.8964941569282137,0.4241045214327657,5.5,4.5,5.5,168.0,-0.028220193,157
pregnant,13,conservative,0,14,5,128,0.0,0.9624060150375939,0.0,0.9014084507042254,0.0,1.0,0.47798066595059074,5.5,4.5,5.5,168.0,-0.028220193,157
pregnant,13,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.47798066595059074,5.5,4.5,5.5,168.0,-0.028220193,157
pregnant,13,max_risk,0,14,5,128,0.0,0.9624060150375939,0.0,0.9014084507042254,0.0,1.0,0.47798066595059074,5.5,4.5,5.5,168.0,-0.028220193,157
record,18,na,0,30,0,507,0.0,1.0,0.0,0.9441340782122905,0.0,0.8964941569282137,0.5173570019723865,5.0,5.0,5.0,369.0,-0.028220193,157
pregnant,18,conservative,0,36,0,111,0.0,1.0,0.0,0.7551020408163265,0.0,1.0,0.5477977977977978,5.0,5.0,5.0,369.0,-0.028220193,157
pregnant,18,majority,0,36,0,111,0.0,1.0,0.0,0.7551020408163265,0.0,1.0,0.5477977977977978,5.0,5.0,5.0,369.0,-0.028220193,157
pregnant,18,max_risk,0,36,0,111,0.0,1.0,0.0,0.7551020408163265,0.0,1.0,0.5477977977977978,5.0,5.0,5.0,369.0,-0.028220193,157
record,21,na,0,8,0,529,0.0,1.0,0.0,0.9851024208566108,0.0,0.8964941569282137,0.5474952741020795,3.0,3.0,3.0,96.0,-0.028220193,157
pregnant,21,conservative,0,8,0,139,0.0,1.0,0.0,0.9455782312925171,0.0,1.0,0.47482014388489213,3.0,3.0,3.0,96.0,-0.028220193,157
pregnant,21,majority,0,8,0,139,0.0,1.0,0.0,0.9455782312925171,0.0,1.0,0.47482014388489213,3.0,3.0,3.0,96.0,-0.028220193,157
pregnant,21,max_risk,0,8,0,139,0.0,1.0,0.0,0.9455782312925171,0.0,1.0,0.47482014388489213,3.0,3.0,3.0,96.0,-0.028220193,157
record,13,na,0,17,2,501,0.0,0.9960238568588469,0.0,0.9671814671814671,0.0,0.896551724137931,0.4812302654660274,5.5,5.0,5.5,208.0,-0.028059972500000002,158
pregnant,13,conservative,0,18,2,127,0.0,0.9844961240310077,0.0,0.8758620689655172,0.0,1.0,0.5301464254952628,5.5,5.0,5.5,208.0,-0.028059972500000002,158
pregnant,13,majority,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.5301464254952628,5.5,5.0,5.5,208.0,-0.028059972500000002,158
pregnant,13,max_risk,0,18,2,127,0.0,0.9844961240310077,0.0,0.8758620689655172,0.0,1.0,0.5301464254952628,5.5,5.0,5.5,208.0,-0.028059972500000002,158
record,18,na,0,25,0,495,0.0,1.0,0.0,0.9519230769230769,0.0,0.896551724137931,0.6312727272727272,5.0,5.0,5.0,291.0,-0.028059972500000002,158
pregnant,18,conservative,0,26,0,121,0.0,1.0,0.0,0.8231292517006803,0.0,1.0,0.5610298792116974,5.0,5.0,5.0,291.0,-0.028059972500000002,158
pregnant,18,majority,0,26,0,121,0.0,1.0,0.0,0.8231292517006803,0.0,1.0,0.5610298792116974,5.0,5.0,5.0,291.0,-0.028059972500000002,158
pregnant,18,max_risk,0,26,0,121,0.0,1.0,0.0,0.8231292517006803,0.0,1.0,0.5610298792116974,5.0,5.0,5.0,291.0,-0.028059972500000002,158
record,21,na,0,14,0,506,0.0,1.0,0.0,0.9730769230769231,0.0,0.896551724137931,0.5693111236589496,3.0,3.0,3.0,168.0,-0.028059972500000002,158
pregnant,21,conservative,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.44489092996555685,3.0,3.0,3.0,168.0,-0.028059972500000002,158
pregnant,21,majority,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.44489092996555685,3.0,3.0,3.0,168.0,-0.028059972500000002,158
pregnant,21,max_risk,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.44489092996555685,3.0,3.0,3.0,168.0,-0.028059972500000002,158
record,13,na,4,27,6,506,0.12903225806451613,0.98828125,0.4,0.949343339587242,0.1951219512195122,0.8975206611570248,0.5170110887096774,3.5,3.5,3.5,348.0,-0.028537960799999998,159
pregnant,13,conservative,4,26,5,112,0.13333333333333333,0.9572649572649573,0.4444444444444444,0.8115942028985508,0.20512820512820512,1.0,0.6193732193732194,3.5,3.5,3.5,348.0,-0.028537960799999998,159
pregnant,13,majority,0,30,0,117,0.0,1.0,0.0,0.7959183673469388,0.0,1.0,0.6193732193732194,3.5,3.5,3.5,348.0,-0.028537960799999998,159
pregnant,13,max_risk,4,26,5,112,0.13333333333333333,0.9572649572649573,0.4444444444444444,0.8115942028985508,0.20512820512820512,1.0,0.6193732193732194,3.5,3.5,3.5,348.0,-0.028537960799999998,159
record,18,na,0,33,1,509,0.0,0.9980392156862745,0.0,0.9391143911439115,0.0,0.8975206611570248,0.5409982174688057,5.5,5.0,5.5,408.0,-0.028537960799999998,159
pregnant,18,conservative,0,31,1,115,0.0,0.9913793103448276,0.0,0.7876712328767124,0.0,1.0,0.5631256952169077,5.5,5.0,5.5,408.0,-0.028537960799999998,159
pregnant,18,majority,0,31,0,116,0.0,1.0,0.0,0.7891156462585034,0.0,1.0,0.5631256952169077,5.5,5.0,5.5,408.0,-0.028537960799999998,159
pregnant,18,max_risk,0,31,1,115,0.0,0.9913793103448276,0.0,0.7876712328767124,0.0,1.0,0.5631256952169077,5.5,5.0,5.5,408.0,-0.028537960799999998,159
